seqID,DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq_361,-237.141729015283,0,-238.40002420861285,-234.86533127969335,-274.48762340743394,-254.523599311605,-233.6285696670253,-255.2299620742617,-241.32162490471507,-225.10259390723917,-235.09778566238379,-267.59899996928385,-248.3857713398458,-247.68253034523403,-236.08824272849435,-248.7143001412178,-257.96997626654974,-272.6017153093289,-235.56423848465957,-232.89440049782144,-257.4703638284265,0,-216.65941761318425,-218.59687809134857,0,0,0,0,0,0,0,0,0
seq_362,-264.4384830015599,0,-262.76226693996625,-314.5451667039868,-288.7153505127013,-294.80277289648393,-278.4630932051343,-280.1713713272612,-278.49660786458156,-313.6682482378249,-284.1838996520328,-281.8362943066411,-279.29099726278633,-333.5374295675167,-277.5831364579699,-332.7777473981938,-297.45012918544256,-348.27002388339804,-310.6677239313598,-262.62085404260637,-319.12079780548476,0,-305.906242116028,-300.0092605692452,0,0,0,0,0,0,0,0,0
seq_363,-229.0560065014983,0,-231.68795750439094,-231.1836640043844,-258.7325924972434,-247.9933544149348,-227.78232064401044,-248.4205206751114,-229.23876001864735,-214.43482143199503,-230.61323886402653,-250.57706381254638,-230.00994185964083,-237.0525123344275,-227.7732163521385,-236.03423851248135,-244.621783101695,-253.00027345678384,-223.04254630011914,-225.89228056818516,-224.87066033998462,0,-207.80351550539382,-215.78226069065983,0,0,0,0,0,0,0,0,0
seq_364,-239.18180019199966,0,-242.02943476607385,-242.5577478766866,-268.8013965947123,-251.41375676937622,-230.52023667436893,-257.1363747094569,-247.96057970799762,-245.68612122221973,-242.71815717869092,-262.4400597075134,-248.52811661821505,-270.24455732344023,-241.11167448475578,-270.07113181371517,-263.4998644027684,-283.4923415030931,-252.1983103685398,-233.52506924915016,-267.3854837159221,0,-236.41641039217262,-237.9830338772822,0,0,0,0,0,0,0,0,0
seq_365,-246.16035410666967,0,-249.06286585639558,-245.69608754738366,-270.82331418192695,-267.55524593771526,-243.77268699008786,-260.804692655509,-250.2252466128843,-225.36793800967055,-248.50004697775464,-270.5499783491761,-257.4207620682657,-243.5785147416254,-241.60995744416323,-260.5949544776321,-272.3207126165069,-274.07593663897643,-237.777824898847,-242.81359190399348,-251.68792028867992,0,-221.1531787893358,-202.91099748643305,0,0,0,0,0,0,0,0,0
seq_366,-260.52263811847064,0,-262.3827389469544,-260.4542455399625,-287.595906017072,-280.0755490243166,-262.6119516550371,-278.51119014052233,-262.93589923360497,-247.08847608022415,-261.6298313652536,-279.1249621500883,-266.20480129009377,-254.61096318770348,-259.4014274633019,-275.3820180493,-273.40922335479394,-267.6322624509361,-253.70707543326955,-264.6373432398963,-269.1749934979709,0,-250.58943882581184,-247.6303476255427,0,0,0,0,0,0,0,0,0
seq_367,-258.68206539631814,0,-264.3623059881391,-257.79218944625103,-288.300311695394,-278.15947966082894,-262.03861996455396,-280.80285978232956,-266.34824364001327,-242.1826686240159,-268.4990851482381,-259.8094566600529,-259.46856121263585,-260.495011564891,-267.3943220290514,-241.89353254479974,-245.2871267144144,-207.20856340933395,-248.24243881877885,-263.9168331086338,-269.28571081233923,0,-252.18392171477066,-248.34103810261962,0,0,0,0,0,0,0,0,0
seq_368,-299.9764638590257,0,-314.1006464401189,-307.07767506290264,-335.08947229605286,-324.19918572245297,-301.8028775259292,-316.8648493830524,-319.21256139035233,-295.604912071514,-306.5126122588339,-301.4288417737756,-303.2040234182983,-310.28637441405846,-306.56710780565203,-270.2968251067628,-296.1441018941667,-288.0613036429805,-291.7998105758152,-306.5587764946097,-306.55170109797257,0,-297.53612891299224,-299.22030484749166,0,0,0,0,0,0,0,0,0
seq_369,-228.84723022610433,0,-238.29648155619952,-243.2777835472681,-257.51760021420733,-260.05675072667486,-232.87373202745889,-246.45299706644664,-235.41500324902145,-221.47855547812856,-232.969868629011,-231.65704491323163,-220.83890020971873,-235.69941264689106,-234.855894935076,-197.86890037527002,-218.53797128712273,-221.08861880744203,-228.74676811758218,-242.84019393318135,-241.74200159342288,0,-225.35420611644406,-225.1049410620032,0,0,0,0,0,0,0,0,0
seq_370,-250.25250955379323,0,-233.83952859138952,-279.10254968489227,-288.2629471996539,-278.5018060393392,-254.75315438571812,-266.1786693885064,-260.52464698841646,-274.7686096886698,-258.29627393585156,-265.87604322408293,-247.62856486904852,-287.3609134395857,-259.76777713551,-282.8116499899435,-265.6299828616984,-296.4907888866855,-277.6522596537402,-245.74081285714922,-288.42314789067206,0,-269.95647349788214,-276.79621161334336,0,0,0,0,0,0,0,0,0
seq_371,-231.19919456989507,0,-230.43817203801453,-235.96547434944716,-263.8184851621943,-237.63344144442468,-225.8730559609782,-249.22068935870797,-236.58229940384805,-231.13114843150328,-235.2427024680029,-261.899227127891,-241.966061554369,-254.14028666986542,-235.2989183098905,-249.8024889819583,-256.26359594062086,-268.50430063646587,-241.23826746867687,-227.25890270877463,-248.82152426483654,0,-217.27035359850598,-221.61446807267185,0,0,0,0,0,0,0,0,0
seq_372,-246.3844497022013,0,-254.87477249881516,-239.39388380464462,-272.5698294917211,-264.07655977902544,-248.22167936066487,-267.1990275981398,-252.3811363338235,-229.28439311690136,-254.14625667084388,-248.81136939653476,-247.57300518759362,-247.77160252084528,-248.90271815479252,-222.0822459102008,-232.14440379819015,-201.89551627364378,-235.36546322356884,-249.8090283759334,-243.76257179838032,0,-234.01757459315806,-235.0533323317839,0,0,0,0,0,0,0,0,0
seq_373,-243.43387870931133,0,-239.4741378786224,-257.09466945219714,-275.7552293364878,-262.17244895709405,-242.9359383759703,-257.5146948619285,-253.70577778856423,-259.5125086491411,-243.39475320877457,-267.50596504828854,-257.6671536842149,-277.45075948159405,-247.28304680529087,-275.88291228453613,-268.7625514002585,-293.2908750315,-255.765421604597,-235.51849292417313,-274.89856357887413,0,-246.16198651903665,-259.4779309177727,0,0,0,0,0,0,0,0,0
seq_374,-237.23211245266384,0,-238.94323616313565,-232.50640175567665,-279.18351146473293,-261.9968806431894,-229.59322720986341,-238.64948769007202,-234.3690691138662,-216.0035468098659,-235.46557698871882,-262.2318047096387,-243.87653785642888,-239.78123345582014,-229.683905619791,-250.21283386129534,-260.1561471744514,-265.7738908670376,-222.11103542552817,-240.39859670271665,-243.4503485008284,0,-220.6462336031826,-218.9909006082188,0,0,0,0,0,0,0,0,0
seq_375,-233.15263284003933,0,-243.18779907792216,-268.1191305047265,-265.0903558455971,-267.48546414402097,-242.51780328930153,-265.7620679835903,-244.1676968894331,-257.75982923187456,-251.12380770346763,-235.72550685572395,-226.9715416554223,-273.0260373854258,-258.0177371420962,-238.4199121534881,-216.41316034749852,-230.3833218163498,-264.49955844678294,-246.95596926923898,-281.07887211675614,0,-254.83285128576136,-259.82919195289105,0,0,0,0,0,0,0,0,0
seq_376,-253.2413378215643,0,-256.3942000234036,-254.02845687879358,-280.3586623163317,-273.99472049500037,-256.043335148656,-266.7648156434068,-255.7255902934401,-238.10922999951646,-254.8927171851494,-269.35829649638475,-259.5942944365423,-253.51120281171836,-248.50104671729977,-266.6383475538662,-266.384372074951,-259.010515037265,-242.29047080349278,-254.69639768030106,-259.95069388168923,0,-242.4255709957766,-241.28845790705756,0,0,0,0,0,0,0,0,0
seq_377,-234.61408720291962,0,-242.11042877719447,-270.90288127031187,-277.4074212657881,-264.1135558825497,-245.59383854807356,-269.09413088611456,-235.9563823271681,-257.6117403065768,-241.08935509880095,-264.4591345415894,-246.20257363734896,-270.6548867805904,-255.53565485547037,-279.1015958280451,-263.621473854238,-288.6263179803797,-258.84456097809704,-249.59056930325428,-271.87920698418327,0,-248.96651510199462,-251.21151063834745,0,0,0,0,0,0,0,0,0
seq_378,-255.56537815169298,0,-268.8716805055338,-297.11286363212986,-305.15711878028674,-267.7774157491671,-269.48795171028115,-269.6896672147596,-262.58898632237805,-286.7338896700794,-283.78348576987054,-281.1970893463961,-265.04875635211886,-304.63056620443774,-282.18881213585917,-306.0876166967081,-286.2386009198555,-319.7543961009064,-286.83281284601844,-270.82742299219865,-298.3711079875382,0,-285.81131468455146,-288.93220231771994,0,0,0,0,0,0,0,0,0
seq_379,-271.9345939826034,0,-255.2300962263624,-302.5431906249233,-304.6227937712755,-301.29657504646184,-282.1720038297966,-297.15493506251704,-280.8143705407245,-302.00592658245506,-271.80253557145716,-304.0458967247534,-290.36724726514194,-318.9248567906924,-271.11824737544646,-319.39797485669993,-297.362393272207,-326.6822764449677,-308.4792555151608,-277.3005215071229,-310.6881826652223,0,-291.6572677323612,-290.1728784661843,0,0,0,0,0,0,0,0,0
seq_380,-228.48106042949948,0,-236.43582644362334,-228.52417372212474,-260.57568360755243,-253.1684978746635,-226.6526339887398,-248.00630386043565,-226.8132405075876,-203.80411714754536,-233.91931429706662,-251.04367351283017,-229.80293479987657,-222.06757024194027,-229.99877743828728,-233.56526658382046,-248.9229800667106,-252.2618474043181,-218.07634982023592,-229.82104872471461,-240.5069109117327,0,-206.43952894173893,-203.68032311505414,0,0,0,0,0,0,0,0,0
seq_381,-232.60712341021153,0,-237.1757202005156,-231.7642037841804,-263.7951624376483,-252.65440595588097,-233.40272041520404,-253.25103850456156,-232.9460104303724,-234.17926198976755,-232.48516617353255,-255.07777433636917,-238.19826601263935,-260.1081929043175,-233.6171654787065,-252.69197682991654,-256.2990316155418,-271.95667441071964,-236.3238545129954,-231.14732823701712,-234.2427470227319,0,-210.7159416626706,-226.49299635638081,0,0,0,0,0,0,0,0,0
seq_382,-234.17548304108973,0,-228.27285599078576,-247.7279703216109,-273.5025707731364,-247.68621977851865,-233.43300736900312,-237.94598179284623,-240.29048997720332,-235.13778978080674,-239.43897621911614,-248.44266369463213,-239.73633272065587,-250.94655850728378,-232.89210683523606,-261.69673305838177,-259.3442044899227,-269.16308207154447,-237.76629883568006,-229.88354898348666,-255.5975452888843,0,-235.56799638910087,-235.7723955564045,0,0,0,0,0,0,0,0,0
seq_383,-234.8638336072687,0,-241.5377092642129,-263.0276745981019,-245.89035279224422,-257.6524947295181,-237.08892863317948,-260.832627598778,-231.05306223302622,-253.6817905150025,-250.69546953587383,-236.02287061458497,-228.35886780765728,-277.1726722504807,-251.31011561672594,-243.94760248657295,-218.58271488819986,-233.37954662883388,-258.02631470239504,-245.7200168674216,-265.66478394556583,0,-248.6235130704989,-252.6253237394616,0,0,0,0,0,0,0,0,0
seq_384,-247.88091492024049,0,-243.56157122431458,-281.22223282815287,-277.96820465005766,-279.4107711813653,-266.6430999519063,-271.3945741138121,-246.80797032042645,-267.60937722024005,-263.07542456823575,-274.5588232403976,-265.56665734137,-287.65393664114333,-260.52636762513646,-289.3532978542525,-268.85238756028394,-290.53068462476614,-272.9366073813683,-260.9672855141698,-277.14697436659486,0,-261.89015267547796,-263.3473155623505,0,0,0,0,0,0,0,0,0
seq_385,-248.73920530499967,0,-248.96516623232728,-270.9889528824176,-284.04653223555493,-270.50742349052035,-253.8619371620467,-259.7918799515457,-257.59601313840386,-268.3098676661756,-258.98954434886235,-261.65137247887924,-258.1113849769264,-279.5310573931912,-263.8364483995456,-277.1676946567577,-273.4344507429892,-293.5539861894647,-267.12089786747333,-237.6579150490069,-277.4259287447939,0,-261.3712969758583,-263.67501550823465,0,0,0,0,0,0,0,0,0
seq_386,-222.86805540242256,0,-230.21263765160813,-232.36926821161268,-251.17723178476788,-247.13845178516607,-224.62688908603704,-251.02293959688487,-227.7813135098022,-218.92962761689452,-226.56643239515762,-219.65601571404167,-225.15701560923122,-245.3823634196441,-231.8072597177925,-197.61732790266365,-205.38519243176785,-206.74861627981437,-229.01582147598916,-226.67135178391152,-245.04013134767567,0,-212.5561171987056,-219.42047929666953,0,0,0,0,0,0,0,0,0
seq_387,-251.07977479168872,0,-241.97685731063913,-286.80642878191554,-285.6396416566325,-277.3286334710023,-261.14776993727753,-277.56136783162526,-269.87154522477516,-275.02513374835127,-256.59205635713425,-243.82232372676228,-253.6226241342931,-293.3389427004679,-255.08326239866258,-255.29519442305278,-250.69942519265862,-266.7999511111914,-280.2660432791088,-258.04379576956956,-290.84382473812065,0,-278.9274400271706,-283.11590203212586,0,0,0,0,0,0,0,0,0
seq_388,-254.9080207198822,0,-246.13754888610174,-260.00497440330446,-250.01025214191634,-269.7553705438257,-252.00237324451794,-275.76636673696964,-270.42816613127627,-270.25585460479965,-238.51482591906023,-279.0178627101911,-266.60069900221833,-286.01607804652093,-246.63007708716782,-288.3012374359223,-274.61999675635474,-298.3095171307547,-270.38729578474533,-236.16658638003057,-287.6556715644369,0,-260.0113023324377,-262.2788563518537,0,0,0,0,0,0,0,0,0
seq_389,-251.47928670691246,0,-245.52048504999857,-284.4165489264574,-286.7082552505954,-273.90849008153316,-258.5866100193801,-277.3556144620973,-260.0385625752791,-281.5500536336533,-263.6948712745577,-268.33902202455585,-259.37351250797957,-296.62823387655425,-259.25594492275735,-301.55578781960867,-272.2756646849669,-313.7290091221373,-280.1044577364403,-248.82230056113687,-298.5545344229492,0,-268.8881001596599,-283.0710593184681,0,0,0,0,0,0,0,0,0
seq_390,-239.91405011729358,0,-245.04824450424297,-240.84576943767036,-273.5796385489707,-269.8801897620649,-238.69281639290605,-261.53719174748386,-237.89352130760912,-222.62312337472324,-237.03720873977366,-265.9817545027509,-241.90510064103654,-242.01468582421134,-239.12121764196948,-241.32878473367836,-258.0956261686703,-264.36159261405976,-220.7614417102271,-241.29617786550378,-241.35363332744313,0,-219.02404689716067,-220.07046041802067,0,0,0,0,0,0,0,0,0
seq_391,-240.4790412870216,0,-245.036869672024,-235.38906596378075,-270.0690483167976,-261.6574063080453,-240.01955783984505,-271.7837150774962,-237.89826907489316,-229.52482303868743,-244.45328302847645,-265.39215808052967,-245.70466586372757,-253.39875070764123,-244.53849731044824,-254.6047741883161,-259.07867770216234,-267.45015273289783,-234.2605324092622,-236.13893238667464,-240.3871212369225,0,-218.5649854309454,-228.57823720284355,0,0,0,0,0,0,0,0,0
seq_392,-256.30997149411644,0,-261.0977869353728,-259.5980101378556,-284.3580261246904,-277.5289265915624,-256.04529081885164,-278.05056598831294,-258.9809942662673,-247.6203143358689,-257.68216640115025,-276.49411200907366,-264.03222225207685,-255.68663116740197,-255.14902146925084,-277.728566143274,-272.355476850878,-264.4112192567847,-245.16861886073545,-259.83069240381917,-263.39055528287173,0,-244.41938873986666,-245.61044161459844,0,0,0,0,0,0,0,0,0
seq_393,-286.1922378219491,0,-292.9891347728807,-283.03729389176385,-311.6501535532006,-306.9623385051807,-286.69943312246886,-306.5574789536251,-294.68813232071943,-260.6144131439949,-290.6711005158201,-277.86000461947845,-284.7593641466121,-273.69794195222886,-292.93480379898466,-257.2908967722892,-275.80527946072505,-248.64310007649664,-270.7060701760061,-291.49004660539396,-285.21754546065546,0,-277.11417374071397,-275.131411116696,0,0,0,0,0,0,0,0,0
seq_394,-243.67221035519512,0,-247.04640079461035,-246.75725347115977,-277.73661604617126,-260.41632418386575,-243.082058260356,-257.9937900192409,-239.94493636296605,-219.45936878741335,-248.9790160471682,-269.01267583304485,-248.39930479802376,-245.24530528024565,-247.73848924568378,-263.96722136480986,-262.56008067324046,-260.4615199344848,-223.2383455280057,-247.12421182482592,-260.08598990685977,0,-224.21268951705702,-219.89486241439207,0,0,0,0,0,0,0,0,0
seq_395,-240.790577059821,0,-237.18621442072507,-288.2836057675682,-284.32704836005774,-277.57363767793663,-261.1767687397004,-260.1509636680026,-240.8031883779524,-279.0916121264148,-265.74911711299956,-272.30984943331003,-247.30654800647298,-295.76888665710607,-266.23493644960325,-296.26805525839814,-268.9740075017275,-301.4261079090862,-283.1497893710641,-261.945220574405,-295.51614247224774,0,-267.6937701133015,-268.1430906330998,0,0,0,0,0,0,0,0,0
seq_396,-239.61373049173037,0,-255.03890561946417,-241.89397636046337,-273.00745787595844,-265.05575568637494,-235.10540727782464,-253.49150528409166,-256.03890898085695,-237.3412384207537,-244.05949687508758,-233.9249767951371,-238.80734363979428,-254.9795767206828,-243.27128810455227,-206.76594251089412,-236.66857880488192,-246.66821916583854,-239.85515879970004,-246.12773865613792,-253.68528902703935,0,-241.98830441576564,-245.54839468203548,0,0,0,0,0,0,0,0,0
seq_397,-237.57864465593966,0,-235.31602537711646,-227.99218050367713,-261.41092317068876,-255.85620738280807,-233.26555775243426,-249.2503807836741,-252.55140024978053,-245.2738003811317,-233.10718317017387,-258.8029116250309,-247.8868250187053,-263.11306226425955,-242.62722827675617,-255.54697854992472,-261.73956736782395,-269.9838614438106,-245.31051267143798,-226.48730947913288,-260.3915021838643,0,-234.01237306863055,-242.66378210605976,0,0,0,0,0,0,0,0,0
seq_398,-251.3124010848635,0,-256.55698206820125,-252.10040987583045,-280.9773104324189,-269.8398361975353,-252.87579729861932,-263.6468902849455,-245.51750270884236,-231.40476810084462,-253.8087081692386,-271.44185501674474,-254.22077464897723,-254.84036324206696,-251.3148987213189,-266.2488250858943,-272.4250658859801,-271.33539582321987,-231.52921419308544,-255.92983465775526,-263.92803350630203,0,-235.82798593993223,-231.79686481795272,0,0,0,0,0,0,0,0,0
seq_399,-268.09655373432054,0,-271.4422067150144,-266.8638281581887,-288.8359311197719,-284.2123118533062,-269.375005573046,-289.00003727086363,-268.1348055502377,-256.36674864491454,-268.3845157902175,-283.2814416914874,-266.6268464321354,-261.66994211851636,-269.317526129554,-280.2134032159627,-282.9370187221338,-265.159852676228,-257.56499497566244,-272.2463902401756,-270.4482729937139,0,-259.2885932968378,-258.4929075500515,0,0,0,0,0,0,0,0,0
seq_400,-252.81631203269342,0,-252.33429566190114,-255.79924144961853,-275.5179891126665,-272.915121291628,-252.23422485624772,-270.2772692235522,-259.1983393611271,-234.99963294177124,-248.5940470035834,-280.720273492989,-267.06490743140154,-264.4585474188623,-246.21247155334746,-277.7029265008423,-280.42387762681574,-276.44910507094573,-230.32006881907287,-253.90977984767918,-266.3128384945175,0,-241.42248137439645,-216.84777468419327,0,0,0,0,0,0,0,0,0
seq_401,-248.3376563767559,0,-252.61437882421723,-254.9114340365913,-273.0495192488346,-267.6647679966747,-249.4983411383537,-265.38658180548566,-245.89134512696234,-238.80305820447123,-247.6331877348549,-269.15963045535307,-251.40420084885028,-248.5359724717619,-242.92037613516584,-269.90510738870216,-262.5800408452139,-256.58655211522023,-235.67286028934524,-251.7113530046086,-255.44589999899986,0,-241.07300880672636,-242.22201751759226,0,0,0,0,0,0,0,0,0
seq_402,-291.8949210689353,0,-301.782941918507,-327.4754314678782,-318.2609705784547,-295.87939188660096,-303.0614510776944,-324.4329770990155,-294.76586674646336,-320.8078011483151,-318.2648127406787,-289.93654994402374,-290.41336076888325,-336.52492824796616,-319.04475649538324,-297.56305020766587,-274.71397265389,-316.49660841300243,-327.1357477250969,-301.07675974432215,-330.22510759362166,0,-321.47488277796936,-327.2121335256685,0,0,0,0,0,0,0,0,0
seq_403,-236.05531544794718,0,-244.00050677225073,-234.85113306931925,-260.2852444509333,-252.4298411787589,-235.0428134638311,-256.3163055941,-239.92928116450798,-218.96817909879462,-241.71720861616475,-258.73406995476864,-243.44363109357263,-243.9234593445271,-244.16235545620117,-251.6887396455475,-256.53766474432643,-256.56056607489404,-227.10541365711188,-235.36422972721672,-253.58515531005244,0,-224.63459920134585,-219.6630046692798,0,0,0,0,0,0,0,0,0
seq_404,-268.3499818281962,0,-263.9357841694149,-253.34770066794636,-272.2019247569446,-283.734518736448,-257.3672370103799,-276.49854970357336,-282.29815365220713,-260.974292214933,-262.0507590227645,-291.15029383401077,-272.42755244581537,-266.26416296002674,-254.84653389564048,-289.54165271312195,-295.39705820504304,-291.83369896369356,-261.3642814713377,-260.9294752115898,-285.2325133723431,0,-266.92262505845,-249.20242352278154,0,0,0,0,0,0,0,0,0
seq_405,-261.5205712510109,0,-268.28216048706025,-258.30858433132164,-291.6349396719426,-278.2661404328147,-263.83511364822147,-282.27855037911746,-268.6012392979492,-245.50007148373763,-267.48036983711023,-258.9048495105073,-260.3902440670424,-260.0655869921653,-265.80248008976497,-238.07945787407593,-247.04553829659895,-206.8608254541958,-251.73027339323318,-266.6838449832671,-266.67071959063304,0,-249.3765804045612,-249.50708356570857,0,0,0,0,0,0,0,0,0
seq_406,-225.48093515349615,0,-233.09880088836127,-231.1647311802528,-260.15680892799503,-247.90446891033574,-222.42443618387765,-250.82721044669472,-224.58727701250805,-224.59422229487265,-229.15467547834677,-252.32593365709326,-234.9530952510129,-249.04810307096895,-230.54721482519503,-241.53737795751582,-245.28538418431842,-258.96175021783534,-227.73123710951364,-225.56417006976594,-232.6975113920384,0,-212.08749048505305,-223.98574802189827,0,0,0,0,0,0,0,0,0
seq_407,-238.6880482904701,0,-244.3008633098908,-241.4166920694452,-271.6248524499779,-258.88501140475944,-232.84060025533037,-267.0373615750872,-242.53088925331826,-236.62999160266386,-241.39194451454645,-261.3853973243391,-242.00586209179795,-261.4087939292372,-240.18669346340278,-263.45625180731133,-258.65405114299796,-275.51438638298396,-236.936364688086,-232.13546996969973,-252.94474408980597,0,-225.4472928611388,-233.0761624129229,0,0,0,0,0,0,0,0,0
seq_408,-268.22017028655216,0,-257.7115176003931,-316.23008705055764,-303.2492987436681,-295.578409199258,-286.19552172078676,-298.95917273508053,-276.5011965194912,-316.38402864838554,-280.42319564672465,-310.36265397764384,-288.09819099516045,-329.38454414291925,-274.0657782609898,-334.7507153165057,-303.02911768185925,-341.2269872801493,-310.25381541838686,-279.07537703024855,-327.885437222368,0,-302.19953704853475,-301.90919024987744,0,0,0,0,0,0,0,0,0
seq_409,-247.47446517128117,0,-238.4760978067547,-267.7402632046094,-247.45759618480008,-259.6675778156721,-244.12042673000775,-262.46768424830566,-261.892571101669,-263.9370893195891,-239.6912597622141,-263.4011012169981,-257.4573846134567,-281.1663233042598,-236.12057483212652,-283.9706875393932,-281.9323144181788,-291.3843617519008,-265.463711167375,-232.8147768912396,-286.02627402164165,0,-254.4770500503163,-245.4673329806939,0,0,0,0,0,0,0,0,0
seq_410,-257.65497992771765,0,-257.5875311757027,-261.455072299145,-279.4833118208814,-277.4366102205968,-257.1599745825203,-275.5532230909448,-262.91675069576246,-239.07085748683144,-254.4820072205807,-287.14160685721055,-270.8125672085837,-259.6531306688889,-253.66703131905928,-279.148685329372,-278.3333917192558,-275.5448941504198,-233.98897064159257,-258.8267968971904,-272.3735834399374,0,-245.32119337605047,-221.88214564438346,0,0,0,0,0,0,0,0,0
seq_411,-244.57319484532678,0,-253.55909410573315,-282.7012284429777,-294.1997462744707,-254.97487101014286,-258.28456193842584,-272.31959878567676,-263.7624468368916,-279.96273878252833,-274.87423337938304,-265.66083077880126,-255.89539754884717,-298.39336836729285,-273.25064563678023,-292.81744403194205,-267.24650339035287,-303.718041753755,-279.14957561008674,-251.14488253137958,-292.0373226662023,0,-271.6501074630064,-280.6386284391738,0,0,0,0,0,0,0,0,0
seq_412,-248.71646131059666,0,-244.84358761291406,-266.1547292726269,-253.17275837332107,-263.6197733797427,-252.15733153671135,-267.1728035775171,-257.4021049921501,-267.10168632424023,-242.73720060678664,-271.6357516822175,-260.65648257955337,-280.8075550161051,-250.66457184999877,-288.59465658305015,-279.1296321214571,-299.4697109101278,-266.3090497487749,-237.95335379669172,-287.04960941305933,0,-255.5540321643836,-251.57601880499922,0,0,0,0,0,0,0,0,0
seq_413,-242.21093397916738,0,-243.7580977178508,-240.7303377331799,-269.27172792888774,-261.05500658552955,-242.57487385335648,-257.45056296526246,-239.52766963662506,-207.02909947217663,-247.21524652188828,-257.0963178341775,-238.48634890137615,-240.88503873435502,-238.78336864092418,-252.67183456461228,-257.09412113800846,-254.85049016732083,-213.4231920124769,-242.42550396680278,-245.50017403622252,0,-228.4316259151685,-214.02026903535676,0,0,0,0,0,0,0,0,0
seq_414,-223.8485152831715,0,-231.3338555604375,-230.95229163198357,-262.6147476668682,-250.32582306066539,-228.7918055551679,-254.163455882416,-230.95121717619696,-210.23280343423843,-235.03089092065022,-249.2823937639735,-229.37958063133718,-229.71636413339618,-225.8299456933296,-230.85322754933813,-244.72048541949053,-252.53754239476245,-205.76177881702262,-228.72547017864346,-228.68205299495918,0,-207.5936710552628,-201.7542081076513,0,0,0,0,0,0,0,0,0
seq_415,-228.06612412726923,0,-234.12707781174834,-270.0359291709871,-243.86042675430096,-246.77342699836376,-239.8128397384322,-255.68085114930037,-239.21830853344485,-253.80655606957254,-255.1938095626616,-218.73542542231627,-227.50828880045847,-273.90893845148497,-247.59714950639417,-232.67246327323727,-212.51656328723917,-249.22455832004218,-254.72520456987925,-231.4489596333382,-268.2566130919303,0,-257.59875705254126,-257.4897908768414,0,0,0,0,0,0,0,0,0
seq_416,-237.2791801083616,0,-240.3532883026121,-265.0547763712136,-273.3028724138954,-253.1620518339549,-247.0500576238905,-265.88554146460217,-230.321583820466,-258.50810240481275,-253.54774316041815,-258.870813622319,-237.00310216771916,-280.4771235151639,-253.80679761536302,-282.9977691354108,-253.2869783239705,-291.4365594631733,-263.8578355836051,-235.96050863972565,-274.8177427877657,0,-243.26653549286925,-256.9456963444338,0,0,0,0,0,0,0,0,0
seq_417,-250.28264467548075,0,-256.4831246729948,-248.16261337266937,-279.3168586208583,-274.2403065139331,-249.92446142959867,-260.291083746547,-259.87501493293684,-225.04023999392885,-253.9190988612808,-244.66429654190736,-247.48545997314312,-247.72147474495785,-252.90488878809606,-223.90947302485102,-235.1390433728296,-209.5687669956461,-230.3116556791201,-251.6173245537764,-255.81069112825165,0,-231.1536800130204,-228.9509780070134,0,0,0,0,0,0,0,0,0
seq_418,-241.7103699146978,0,-238.17385374095667,-244.52393002563147,-267.6275954555069,-261.03029796514676,-239.42606239570884,-262.006017200057,-250.15156180752143,-241.29077639055103,-236.69826971167413,-258.2931928692585,-254.4324612375249,-259.8783796377527,-237.8691237646532,-262.26264513328107,-264.40129194971917,-269.788521612169,-243.11081238115216,-238.1016726875249,-259.89698631073554,0,-226.06770714901484,-221.28636399802627,0,0,0,0,0,0,0,0,0
seq_419,-243.07105936115897,0,-232.3056332464236,-276.96265592623627,-278.9997043616346,-267.4259509088477,-251.62173269854296,-266.6653188767984,-258.76284618500506,-267.0513985363978,-255.08207173610944,-232.59268015645034,-245.25664749349636,-289.23877647749293,-252.54765143613457,-245.23608971143258,-235.58304518629294,-258.4952370287073,-272.7572173614798,-248.53929800564916,-280.81255040084704,0,-271.7343867899137,-274.82915660227746,0,0,0,0,0,0,0,0,0
seq_420,-243.75909837947196,0,-250.52829621380806,-236.51939496545228,-275.74605299254654,-263.9702263126704,-244.9828798586658,-259.73924676990197,-247.97292545996396,-226.3181079282654,-246.04316775009812,-271.5877111891876,-258.2752471241712,-243.08461818812177,-240.39303343663963,-258.45538545794005,-269.4021331163187,-255.71115700741075,-233.79299917387686,-246.4619183055678,-249.61404751894804,0,-228.15624040220487,-228.60304489269495,0,0,0,0,0,0,0,0,0
seq_421,-251.97468004536287,0,-255.61802320123255,-248.17450289356125,-278.7836631315999,-271.71217693667074,-251.32292629325283,-270.773976427568,-251.79773488512015,-240.32140238481352,-253.07863800193132,-263.8534873435108,-255.52084221599767,-247.07391158127487,-248.0873054812142,-264.78322260806164,-263.12905812527316,-255.98144708111082,-242.47628722567285,-254.81003614760195,-258.1569739834433,0,-242.0070076611873,-241.56331495564046,0,0,0,0,0,0,0,0,0
