seqID,DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq_354,-259.09332686526085,-279.4127339560369,-259.4927955438673,-279.8081523584241,-272.2569309928103,-258.2529326004822,-267.81672748992474,-274.10817855589346,-275.09845252934525,-291.6755656032975,-268.78827078307404,-288.5659583231037,-295.5974555016965,-292.6313087164085,-271.1842854411262,-296.77289911221214,-291.63637097512213,-319.6609239677147,-283.7325408161129,-267.38908380837864,-275.97883031192464,-284.12743892015686,-268.1036599016256,-275.7015229452528,0,-333.79045591317805,0,0,0,0,0,0,-287.49345258421357
seq_355,-252.60475314582138,-258.5820439041101,-246.67288947467114,-237.67792204610205,-249.30621219765922,-265.5287631537118,-245.8688327477396,-265.40283286090886,-266.34214606607475,-253.63185222176386,-243.7004868916013,-280.75583511559256,-288.7963933110263,-249.54781166927967,-239.6318578736104,-267.7742632111877,-284.304723800395,-263.70528199185856,-245.89497247512116,-249.3795465120163,-246.67072581370525,-264.82241603390855,-250.01181297975782,-243.48903014737402,0,-280.6683256401941,0,0,0,0,0,0,-218.0886856902173
seq_356,-250.24329009142318,-248.36333292853013,-250.14008058357263,-236.93304058822767,-249.92001715998416,-266.59140013924815,-250.56609164283836,-248.98994887452827,-258.6374664747421,-243.6656336193179,-253.01871796237583,-251.6566741524694,-249.97717898432074,-240.41730376031032,-245.0516992794535,-229.35356717219295,-239.97932223393303,-223.80055045892232,-235.77166086530755,-247.12120059451604,-239.9434581872464,-230.77622476292277,-250.1150240553269,-243.73258949956673,0,-246.6337177498107,0,0,0,0,0,0,-236.91796425006544
seq_357,-263.9615107785869,-260.0288701011271,-261.48970604769386,-257.9648753787737,-261.73734258947906,-279.66440368538775,-260.96330076433765,-265.0351723350415,-264.33677304264256,-257.0025588096819,-265.72019486199684,-280.63229457695456,-284.348577991599,-263.356988068502,-260.9021991391059,-268.89271830145634,-281.0925749098756,-268.3427267453238,-255.08855620319795,-264.455270662574,-257.38927251102274,-271.31653920549303,-256.0970712532456,-250.05541763536553,0,-243.2342532393206,0,0,0,0,0,0,-265.634733618781
seq_358,-242.75996205206414,-256.0497682296506,-250.7946241071683,-266.5655462254354,-259.6013487342101,-243.29779230627264,-249.20363715122053,-261.8501292763516,-257.5001861682185,-276.38972040978933,-258.38358169413925,-264.47016314268683,-272.9289683412753,-274.19649806123533,-262.4140524796846,-280.1544022785426,-275.77663201162846,-297.40043141436064,-264.5604515172671,-256.27183193362896,-254.4390000472434,-271.6996171559046,-258.062580322054,-263.6886001087337,0,-314.19145188495503,0,0,0,0,0,0,-273.7033895378274
seq_359,-243.5681660455922,-238.67898233237594,-244.470265221158,-232.13873203997034,-241.08144750188308,-251.04346775760627,-243.19760341446346,-257.9371934259025,-245.7491721421408,-218.74772712715122,-239.83780116314912,-261.52015634828774,-265.2213567194917,-230.39625342822464,-241.62490288584905,-244.43074023420417,-264.3417613921025,-235.74186667510816,-221.2272382918545,-242.3165223646203,-230.16399802619335,-252.0352248408147,-234.43839758592313,-229.47622350185497,0,-259.6563453929731,0,0,0,0,0,0,-234.7538097525983
seq_360,-256.4671658790665,-245.73152346407232,-256.9296999802772,-251.62481897704694,-252.5105926284225,-268.1370491042188,-252.9156405354238,-259.8460149408161,-256.0556609853513,-239.5582285195651,-255.19687227307878,-271.13388609536355,-273.66277291888895,-252.80088037336768,-253.9723591516244,-252.4778284537737,-269.1701628724673,-255.05789202042544,-238.66259901272332,-253.35484138276786,-251.79237988168828,-257.844293115776,-246.85956627392335,-242.1932680917841,0,-228.41957846221385,0,0,0,0,0,0,-249.12333703087592
seq_361,-236.0246045923823,-225.67301624095953,-234.5275138416305,-227.9127860604012,-233.55699929137145,-240.06279264595256,-231.66268818954597,-251.68787261479577,-235.51375287258543,-233.61782626310736,-230.30325047257608,-256.1887924801277,-263.27072625886274,-237.59275692807807,-222.36061172461132,-236.30536860138628,-262.01129659782544,-259.8650566882586,-235.36950346476368,-229.44535838581373,-226.45695858008,-239.8471383734478,-217.73158389670206,-221.3836434018146,0,-277.8387785836474,0,0,0,0,0,0,-240.30760502525905
seq_362,-269.45407747297287,-298.8864031457068,-270.8053825847829,-293.4109660185489,-280.7299298878786,-284.1597918498157,-280.87217961962943,-276.63889438896103,-283.0830688949383,-315.3750638810192,-278.4138773073387,-290.51862000560277,-291.3494873341571,-311.03660002302524,-277.94960115910476,-312.7342318587978,-307.19015614120514,-335.66732132385084,-309.2614788684417,-272.31433736234396,-292.09879439485474,-304.24502486529764,-288.817378757993,-298.241341797404,0,-356.20159876908735,0,0,0,0,0,0,-296.0585497513959
seq_363,-227.61979618696287,-221.89357955195814,-226.01078341053926,-227.4374323051441,-218.33414949364126,-236.33490274544152,-226.31720479598152,-234.65968401215687,-229.25028462819387,-217.81494222135206,-228.21539171644554,-241.23087436235124,-247.99427207191704,-228.0681318142424,-217.72793267916273,-225.01859356697685,-243.99317069448776,-243.50678398748434,-221.974291665386,-223.84186592095924,-214.42419755349206,-225.28603636753232,-207.52508947300996,-216.45450491045875,0,-264.30580669079876,0,0,0,0,0,0,-237.19340086834464
seq_364,-238.38123840754864,-233.66416296596938,-236.07174085337994,-240.98790359218785,-232.93846168498177,-240.7761951887763,-234.97272298007846,-252.47447600097502,-241.46508466222505,-255.4969692523097,-237.65677581798192,-257.291133144885,-268.97343343867254,-251.43705216368335,-233.08778827117402,-253.34153196218162,-265.72244049398756,-271.27449188249665,-252.03276327162322,-233.93773965705898,-235.63031359671066,-248.75039864967727,-228.57909705204415,-230.42092733948715,0,-295.61166978939696,0,0,0,0,0,0,-252.28540414877213
seq_365,-243.8547447341245,-232.18396154041142,-239.07945563158157,-234.78847655715538,-239.19539841805755,-252.6489561530386,-242.35846494307478,-259.21408314262635,-246.85209169621868,-236.08688612739678,-240.125175829254,-268.769501304183,-267.9023914051855,-235.75799272768066,-228.9458726492635,-248.53467877152497,-271.0045370459447,-259.701547824005,-237.67755093377457,-242.30762483357626,-238.3095726580817,-251.98228955691195,-226.57567476587886,-226.5152271397956,0,-278.2367069622387,0,0,0,0,0,0,-243.53751973278546
seq_366,-257.9688793485889,-251.0110526747698,-257.42535679899464,-252.1452607825059,-257.47035791328034,-272.76314350300646,-257.16915015062614,-262.9650366346548,-263.05814144512635,-240.70375710830467,-257.0882917871002,-275.986181322306,-280.38941262060547,-254.09426889275008,-256.3755027245917,-259.6414307668514,-277.3117107216084,-257.0166941058517,-246.05644545258966,-258.0949253020218,-249.55691878721342,-264.66239565448126,-248.99693857907945,-243.14696747543493,0,-220.61948839934522,0,0,0,0,0,0,-248.18786670345554
seq_367,-257.37154467824246,-252.91664825206325,-257.06219112213273,-248.70522481517403,-259.96190261672706,-271.0492010736323,-260.7824882774313,-257.5045691159022,-257.30876033655653,-244.35714747688024,-262.1520980229492,-253.53417720938202,-244.81248593586636,-255.0024681447576,-255.42136331914475,-228.32140634800373,-234.5211373668853,-193.6069346776927,-242.8482049914345,-255.69264653139973,-247.23403769087722,-241.25426526530262,-249.31623916024745,-245.75941592730786,0,-260.4019455268026,0,0,0,0,0,0,-244.91474821301017
seq_368,-300.22415533720044,-302.2816296976903,-298.7054048300596,-291.6089321055181,-300.9397540506121,-319.26698595307175,-300.1329088030261,-300.3877869019222,-305.3496235274885,-302.80553389528194,-303.26860827193843,-300.73669414656547,-303.0450536823464,-294.9639226696249,-296.2679308154031,-276.63205842792325,-289.3820718676084,-287.25915018689045,-300.1415611443101,-298.5342365394747,-296.3375254127176,-271.42545976636995,-296.6123812351033,-299.2287783710346,0,-341.8249899772428,0,0,0,0,0,0,-309.127462159632
seq_369,-230.51536742516575,-230.37811293356972,-234.27873683674005,-230.77589284888666,-233.31235527168752,-250.36330810734262,-231.23295185214567,-229.08813570369995,-227.77988827421987,-227.87511480448254,-233.00060753553242,-228.3723732857028,-214.51999782127456,-228.95376120565916,-225.78044560689102,-198.727714306617,-210.6254171944769,-213.6738367521838,-234.51490826024883,-231.1909297738388,-228.76777279803974,-211.0332857184851,-225.1942310087133,-229.75885335575853,0,-270.43668272498104,0,0,0,0,0,0,-247.2702572241634
seq_370,-248.91069278573335,-264.28380867233653,-239.82861178129772,-267.56019810044586,-254.65125163646766,-263.5560676555046,-256.02123918676637,-249.72417838894694,-261.0384757529646,-275.56410174933376,-254.77409286069067,-262.0113090971694,-273.29665824736986,-278.62349789251635,-259.3820637686416,-273.7110526526489,-268.3240271215153,-294.3609283982187,-271.92653648114157,-251.71898552393964,-254.72801285763288,-262.46457036119983,-261.21659566501785,-270.2406480270964,0,-317.38683776051005,0,0,0,0,0,0,-276.33942108249676
seq_371,-231.60954966240573,-230.85959742047612,-230.4844763233195,-228.0946147305658,-222.90674334501824,-234.49664044743315,-221.84209830532114,-246.97042401760146,-229.91738601264936,-234.81860400164112,-229.40711362489515,-251.24960605700932,-259.7728725769895,-233.33114242267328,-220.31164161428086,-237.2853996993871,-261.0664338485049,-257.7032429520653,-236.2393263416305,-228.0777850188949,-224.49978018353866,-234.46224790554933,-214.29317842874482,-215.76910774711692,0,-283.0424038605834,0,0,0,0,0,0,-246.2851262361351
seq_372,-243.81209110265516,-234.60214801180751,-245.38296440813457,-238.8151196712402,-246.2359124753064,-255.52145236631117,-244.84467431880097,-243.7242894345973,-243.26274335734163,-230.19042550855505,-245.80911720377375,-240.66851721397126,-232.6163334696668,-241.80693602448886,-242.4176804868759,-214.91554829397657,-221.9816566444633,-195.3006452194848,-230.98318751421445,-242.93266893755745,-231.4157499286249,-223.058544627626,-235.35525439279164,-230.73298597988537,0,-250.9902479488026,0,0,0,0,0,0,-236.78645883420214
seq_373,-239.7048489732389,-251.1000191754306,-239.75515996439088,-252.9668185253833,-238.55286168240812,-247.74179465234494,-238.69544458017344,-246.44885602004828,-251.48986417764294,-258.49250746290227,-235.07596363610395,-255.08118974455186,-276.03393463782766,-260.08413763771676,-242.7420897084747,-265.0839086059056,-267.2259585050112,-282.2896123462249,-255.16152731692657,-230.78832783005058,-241.14040573293155,-254.70749418131558,-246.42576686880864,-254.13735958020612,0,-309.2530609385463,0,0,0,0,0,0,-263.1584602438264
seq_374,-233.35348654551336,-229.2894255614639,-229.13984698351823,-226.38709404959712,-232.04044953243067,-245.52987310974981,-230.85575869906938,-239.12928837530552,-236.1648220377631,-226.04469211552805,-232.5985160302054,-261.4671892873637,-258.39636287180775,-228.8989208239665,-229.42414589239166,-234.92730645131644,-257.02197570044905,-251.6006197205792,-224.94068509955258,-237.68505799140448,-224.71662268947665,-239.93844986326565,-217.3845178170236,-208.7967560191928,0,-260.9759399273142,0,0,0,0,0,0,-241.5805767214292
seq_375,-237.73861097183234,-248.77759422319994,-240.8953702050998,-256.7154627108912,-248.15179621116022,-255.2339304421849,-247.4886688866196,-238.23244481012276,-232.47663461761402,-262.65269629201055,-249.98867474761585,-232.647130427124,-205.69078337125293,-262.3220420950129,-252.4480375512833,-232.1690066498196,-212.25931438864072,-231.04220363748206,-265.84346338373814,-243.90265566799283,-249.46894898048723,-233.0436862586834,-249.68741270188713,-257.59881170920715,0,-287.05266625477026,0,0,0,0,0,0,-276.2417250068923
seq_376,-250.93467014403322,-247.02405360904896,-251.3168227864758,-246.21554036410149,-246.66658758133303,-263.6823759390485,-250.84288463656927,-254.9016575689635,-251.471624962908,-234.5056587189127,-249.03249253615445,-267.43596146575055,-269.0056211656168,-247.9869233057598,-248.4311487935814,-251.06999506892313,-265.71322789560327,-247.13846081262332,-236.6297651278887,-248.42509416752705,-244.57895902980698,-256.3263087025303,-244.20253732082963,-237.62063738165597,0,-225.34427027036233,0,0,0,0,0,0,-242.12915582207975
seq_377,-235.60677796072264,-237.29143320962783,-238.73953764303468,-256.1268640595593,-248.6721070947037,-250.9700329276396,-243.7190337817516,-255.65083023887027,-243.93908433286296,-254.222798412603,-245.6907224710591,-259.3042658288348,-258.64635660094086,-262.0843497271905,-250.27212370996975,-261.4537100885728,-266.6891822750932,-277.4833565252911,-249.89710601249197,-242.87430208426244,-246.82472041160372,-255.88236585672507,-240.89434851622076,-249.87563616413868,0,-297.51930452149185,0,0,0,0,0,0,-266.88206310057325
seq_378,-261.45346974632406,-284.3750024403248,-259.37512543277523,-284.46487758667354,-279.3961963234818,-259.79361961865345,-274.7818896615711,-271.71424337877164,-275.91644578970653,-288.32745763307395,-279.387110044017,-290.2553190510529,-288.2099201291849,-292.62282394444424,-271.8405370420485,-293.3723031315172,-292.55147190078884,-313.8023468965501,-282.971152097408,-275.03221203480234,-272.1519609182275,-291.68303817136956,-277.23987495529366,-283.3149998011651,0,-323.9429112427169,0,0,0,0,0,0,-296.76776163374757
seq_379,-271.3502472800438,-290.1755222948376,-260.5080440416529,-286.308819003619,-284.9912178710056,-287.96306348847526,-282.11578778997443,-278.79673256889765,-283.1679251077738,-301.83973227323463,-275.3304060120255,-296.2234480910803,-292.59723684437495,-306.71985275591527,-272.9256978027406,-296.0187547276959,-298.34920079625823,-318.6225497586764,-303.59248156663966,-278.2047195458745,-281.0514969072092,-295.47704124599346,-275.7981707935793,-286.916481664634,0,-339.04839660970237,0,0,0,0,0,0,-288.93439647596887
seq_380,-229.12408184092547,-215.1009224698313,-225.95969105226493,-221.18072388575308,-225.3314556807128,-235.98628332048423,-228.08063175370728,-240.1773787208659,-228.8195706903818,-211.5454917529599,-226.3707304297119,-243.91696083152976,-251.5090724822596,-222.0799859883025,-217.3301765404227,-224.4173990502354,-247.81042257276783,-237.65001822227183,-218.19778634191925,-224.6996271816861,-218.29244093332903,-228.07489270747882,-213.08217158776236,-213.76921985938526,0,-265.0371315658373,0,0,0,0,0,0,-232.7254496105987
seq_381,-231.4405739939959,-228.81033304012996,-232.7716976693238,-231.90179179290374,-223.022015986856,-238.85114326394066,-228.99200072238528,-240.9208422441196,-235.47162876950463,-233.77391513342732,-228.26945010925235,-246.28345901031517,-256.18899271844214,-236.75048296714073,-225.45134201633616,-236.73905845625612,-257.7835039160841,-259.9404959643333,-232.94117821169422,-225.9048859357467,-222.51064980520576,-236.1415887765459,-213.2420061130889,-223.96148771231748,0,-273.2086197271515,0,0,0,0,0,0,-246.63642691666564
seq_382,-231.32911587033547,-241.69770032425308,-224.66849403384563,-234.27520850747575,-227.97321642230693,-236.19129772632044,-231.0948656310411,-232.10997674438227,-243.0395696983133,-237.60086728856857,-228.8176862042506,-247.98819558805206,-264.5947844679259,-238.19120935750425,-227.9392068973199,-243.68865714913306,-262.4944306311691,-259.4883020865948,-238.66764784067024,-227.08738043105228,-226.14922285803027,-243.8677730793233,-231.5044016646704,-230.3503922005479,0,-276.28071439327624,0,0,0,0,0,0,-245.11886856241395
seq_383,-235.78946707249088,-242.4018473938813,-241.4081479477495,-250.9500445905103,-240.38021891576344,-250.3279685170235,-238.38819569451354,-234.97397779248115,-222.7895308890158,-256.70378000447346,-245.93791619108302,-234.17794545995747,-210.04587749499865,-257.5096457719574,-245.4564751851908,-228.27496963400506,-215.76092252448748,-225.3540588432629,-255.52799700056974,-237.57790381069498,-243.95534366957853,-232.02822207704543,-241.82692414273183,-250.9169959943336,0,-287.95245246180303,0,0,0,0,0,0,-268.1031796878414
seq_384,-248.72648976973787,-263.55190161140115,-240.51553672605633,-270.55995809364777,-263.0322720225175,-264.5599341256509,-263.75747419689594,-253.36209098438596,-246.38096676231896,-262.0204464842331,-261.81268900853803,-275.4957787147423,-272.08710146683796,-269.5030491003719,-259.6212201243311,-270.25611291317483,-267.3689125070872,-285.85594525952826,-270.8788764378443,-261.11761888339345,-260.0372993751778,-276.68581545936826,-255.76085643727006,-264.70026018035804,0,-310.12244330272483,0,0,0,0,0,0,-279.26936250932727
seq_385,-250.1336274511773,-261.78599502301137,-240.73135878545645,-262.15871128793594,-258.97460442285364,-261.6106358791084,-262.75642394091966,-256.12935737177094,-257.5032989862321,-271.0575384593908,-253.7251730333209,-264.29336061286324,-275.64063665143317,-272.6328638756008,-251.93393751431685,-269.90749274750493,-267.3912243972109,-288.74062078280394,-264.2877247637053,-247.06228428599587,-248.9186075957718,-265.8350008023994,-260.221301569399,-264.6753273960471,0,-321.05686896947986,0,0,0,0,0,0,-270.33207656002304
seq_386,-221.75763518932737,-220.17686770663747,-222.36053433340467,-225.8293668169978,-224.14876713871078,-232.46382178136398,-224.39706886545855,-215.85048537678205,-212.54181541516115,-230.41478675340184,-223.94961788977878,-207.98412421310093,-206.0365649644093,-233.68093073086712,-221.24174980902063,-193.72386142263014,-198.74007581313293,-201.68344661482374,-230.06470374369934,-218.73274398062867,-216.2644855763314,-195.1770606567824,-215.06526783124525,-221.55624591173222,0,-262.15542234399004,0,0,0,0,0,0,-242.36063105607766
seq_387,-247.87016040564137,-272.6092692515708,-245.71434089862095,-270.56949523209107,-265.34004336193595,-270.7922544054898,-262.4621379660812,-238.300511905805,-263.0129189931479,-282.5579708222824,-258.8386654164526,-247.82873941176607,-245.54109231115507,-279.0848943099124,-265.259938251771,-253.85120897348196,-237.60909812128568,-271.51172139655745,-282.59622057394665,-253.662507741316,-260.8502454043386,-247.13851328021906,-270.6865754128553,-275.3161312153941,0,-319.3830656049843,0,0,0,0,0,0,-281.6269512378055
seq_388,-250.475200813431,-259.2381856259854,-249.0897027173717,-252.81174576837665,-241.27143342972303,-264.63522318414795,-245.3988108438801,-257.08710061334676,-255.1208624694955,-270.61542044399454,-234.75498098392626,-269.39603151719075,-279.4473134976062,-269.09924240262177,-243.24811472417804,-272.7846791108506,-281.1994167626719,-291.3029756402078,-267.79992360860143,-237.6084770656619,-241.4300174541395,-259.6730663404729,-250.55053658581824,-255.1927490448625,0,-310.55952625802536,0,0,0,0,0,0,-258.8479050126665
seq_389,-250.76888573166576,-271.5329303124061,-247.30220838992759,-271.3242673181587,-258.52271994492787,-261.2946103410684,-257.97736190471886,-254.90805446249573,-266.16225569062266,-282.15974715551897,-257.80836109516565,-263.18649144881067,-279.03909520428954,-285.5860560933699,-265.48732381274203,-286.8527017475482,-278.2399931664146,-307.479934446425,-276.84773373627627,-251.25318563818493,-257.77716462195303,-273.9156765296022,-268.0596243710835,-275.43677134112244,0,-323.62095835552554,0,0,0,0,0,0,-285.0319271142545
seq_390,-237.98511638054447,-227.95875527491972,-239.2939487750783,-226.84539059417588,-232.85918194221864,-248.31389639938945,-233.4088132506008,-248.61961648655722,-240.42715037722448,-227.08390867587104,-233.58774739561755,-256.0904435471871,-260.52357657586646,-238.10785568683892,-225.6527715551027,-233.35966758178859,-261.4189139972053,-248.359737740513,-219.60149602374875,-231.73443605658048,-225.29822923535482,-238.58431612561,-221.61071849352183,-224.16675283780532,0,-271.2585255150144,0,0,0,0,0,0,-240.50496335829104
seq_391,-236.91836657782187,-233.14634191185903,-236.82296143927218,-233.29483864641136,-232.99313176417007,-243.890400177902,-234.38106246623786,-243.90144624052516,-237.97953900858022,-231.76844418378346,-236.30128788803717,-251.9399870797602,-259.6456039670371,-236.31932678550217,-231.90431455266855,-236.92686780092566,-258.94163956471243,-255.19994927618177,-230.8128478354827,-233.2972114119063,-228.6495231251681,-242.37665412901598,-219.17744648566693,-223.68830824907226,0,-279.30389998633717,0,0,0,0,0,0,-246.51323085154874
seq_392,-253.74089882354508,-246.37507521975547,-252.97897423155024,-249.01857416600478,-249.9824593036238,-266.75671175508455,-250.88476368038837,-258.2471812037974,-258.1602693626295,-238.33452495581463,-254.4722777816273,-271.65049024746963,-277.1674485793149,-252.90983036115153,-251.32498760917406,-258.66841653252567,-271.3034239639975,-255.69236244929436,-240.7507484656657,-254.05306868669112,-249.10963347900622,-260.93008428093844,-244.6807156772266,-241.21040223174347,0,-240.74718346651278,0,0,0,0,0,0,-251.86488973897715
seq_393,-283.43622946137134,-281.7185162686392,-283.20146964416995,-271.747077151542,-283.7358890201973,-298.71521282599133,-283.3146487365902,-276.14085548560143,-280.61028002380084,-266.83138614024983,-284.61173666945626,-278.5838924208085,-277.43840586502927,-274.10877001837326,-279.89733006834786,-257.10734989597785,-265.8147543989312,-247.74927788620934,-271.82777264705794,-279.676166281525,-276.1376788857846,-265.57323900132445,-278.73876967663955,-273.98229964801925,0,-290.1222238535958,0,0,0,0,0,0,-261.5303837633362
seq_394,-241.5075978874778,-228.29252034093662,-243.09788673393072,-238.53697607794717,-243.5637401000458,-253.86643231811203,-243.87112849940547,-253.35354647666753,-238.79387039266578,-218.82949764552035,-242.47658137112506,-261.6956465242691,-265.5721323637279,-242.2138204037027,-241.4196270608625,-247.7904559945184,-262.8470672887638,-252.1745416589029,-222.37410628528656,-244.43074372969997,-231.29951878372327,-249.59613264299125,-230.0620039260439,-222.09934116329615,0,-257.64590119926686,0,0,0,0,0,0,-226.9639722769726
seq_395,-243.85270233893348,-260.4530830780397,-242.71681636438672,-275.8061974671992,-264.504974167182,-265.44685524662503,-262.83120212931266,-257.1112707083706,-256.1469830421209,-275.8997495588915,-264.91950279112393,-264.3099464594482,-252.3126935318701,-280.3928870819409,-262.7654494480387,-278.3048369413933,-270.1356071522289,-293.6037424077494,-275.71127548661036,-262.83660979394494,-266.4600136453347,-274.96448590311286,-258.8471837993952,-268.0481675098517,0,-315.0220525277803,0,0,0,0,0,0,-283.55679183282535
seq_396,-237.27500269954186,-241.57530450243195,-241.6048411702421,-236.08138431443783,-243.91676784897518,-255.10468865443076,-238.21486578587096,-240.541084507853,-248.0801992111091,-247.19427184949203,-239.79589050136758,-232.35889930579205,-244.93319025136213,-238.89526624562015,-241.00580113945367,-218.76936871686678,-222.36639429165712,-236.1273344179287,-245.34729158020448,-238.00643523361344,-239.90690782050754,-210.6412405157236,-239.00309658428043,-241.58647526753558,0,-289.93383395123095,0,0,0,0,0,0,-252.96938778437575
seq_397,-235.15818657520757,-229.63857030315825,-233.97977821898795,-228.73429167367144,-219.5540952624225,-247.71169704653698,-229.8384449404431,-241.56800359235405,-249.04562040353707,-248.86083226100598,-229.2101194921045,-253.24155962080823,-267.8116482717612,-241.11211918447836,-225.08903515996982,-245.86128573399736,-265.41199645957437,-262.6295572734008,-243.2435247263365,-225.0417900932877,-220.69892258568825,-238.80782048186103,-229.16886089557892,-233.27456844040762,0,-296.8359375938442,0,0,0,0,0,0,-242.9884578686591
seq_398,-249.349655800647,-240.36950710627067,-250.18768906536286,-243.5436116312561,-245.72750901949897,-257.6865939114162,-244.91027784477032,-259.6016852824895,-252.93070269377895,-224.14119421949493,-249.81234996131784,-266.9356862221194,-275.40082549327207,-244.2462898783257,-247.25231693426306,-252.84563947997103,-273.2776846675451,-259.8585359987616,-227.7663177589563,-251.29808669542197,-242.2411263855696,-252.74399096429502,-234.94696317079996,-225.89020054094732,0,-267.0092736211282,0,0,0,0,0,0,-238.24070472964806
seq_399,-266.5530161725938,-260.6834631739192,-265.8379155725588,-252.45721886565408,-261.07431901177716,-281.59481776488894,-263.19510084516446,-271.6564035673249,-271.7852563112044,-251.77733183586685,-267.38974445057414,-282.009820189488,-283.3308663272751,-260.3899559574566,-263.47269601355,-265.7990113515022,-283.0252964144268,-260.47256094842345,-248.75579805994295,-263.2537427369904,-258.2053113231109,-273.7410555183243,-257.75118746502784,-256.1675421252683,0,-239.01023830951874,0,0,0,0,0,0,-252.26329392518764
seq_400,-250.14894576521567,-244.15484204331906,-248.2250260043363,-243.13663483083738,-250.50006402655555,-254.63971889002093,-248.66845245345715,-264.39555281602964,-251.03535198475592,-222.9189720274141,-248.0169978899343,-277.5370695362253,-278.66225520613034,-255.24670543447604,-245.63267378919093,-263.1418528940309,-276.3190301031176,-268.86859807333053,-235.27475499107845,-250.29224319888502,-248.53235693979818,-263.5860436448539,-236.97718364124862,-233.96340483225916,0,-292.951265964315,0,0,0,0,0,0,-229.78243116198675
seq_401,-244.66783907030677,-240.26142041743358,-245.75679064748402,-244.20901661383547,-242.34586520643543,-259.9561355136766,-244.61597970154554,-250.8874269277929,-247.62159911690065,-235.11009499782824,-244.7907701749022,-265.1379240844498,-265.5540963593206,-245.93420560699155,-248.00052786961717,-249.58456112953778,-261.79152194363314,-250.17061395253327,-234.43427781929233,-244.83664323747456,-239.2905355982598,-252.34905882189565,-240.19114290089757,-234.49057293445455,0,-233.0100770917829,0,0,0,0,0,0,-247.1666659222442
seq_402,-292.52343990381365,-315.98364861000044,-300.0841821918073,-319.9911024850702,-310.35284932577986,-291.1792584648305,-305.5250637060762,-286.62516561054855,-293.6998323741352,-327.54376658415254,-309.9327549771488,-278.8840191985944,-289.9577092293274,-322.65714276130404,-314.74519214991045,-296.2727775178247,-284.70475432098385,-315.7509253310015,-320.9295696558148,-302.8474450494415,-311.2240407680902,-288.50160208824036,-313.4142610616147,-321.2801156865733,0,-347.6713148588866,0,0,0,0,0,0,-336.2558038904409
seq_403,-235.20134700245936,-212.65561658082973,-234.95392128546823,-232.64585710608574,-235.65646645329136,-242.30321195942895,-235.72436599575565,-249.79356373158467,-239.1394499928821,-216.73561971214684,-236.17373424386923,-254.46488862995824,-258.6763030280412,-233.63706630976006,-235.69545302739652,-242.58573476365245,-262.56953834971864,-253.05866809898993,-227.48854678301186,-235.24150563221485,-224.8502711588789,-242.78318088839995,-224.2445261933932,-215.62432672145476,0,-266.26670936906396,0,0,0,0,0,0,-225.3095349268878
seq_404,-265.37796083794365,-272.9066133459656,-259.5305723869968,-241.41453909249262,-264.7763628345502,-272.87413923715553,-258.730481542436,-278.17000968610256,-278.0603547957405,-259.3180380594616,-258.29678787845165,-293.4193258120775,-298.2131881444073,-257.3123389482968,-250.98897266811784,-280.7908171609482,-299.5872352233131,-280.0166616429564,-255.3236694761594,-263.2271596671686,-264.31263708303544,-275.14335479413523,-261.8679410875997,-254.2070553132777,0,-290.7230290287597,0,0,0,0,0,0,-231.46453576911782
seq_405,-258.95743194300013,-252.64773134848645,-258.02714275327065,-248.75809191023706,-261.6276687861537,-273.9975018970457,-261.88410317606457,-259.01628991491486,-257.7532691491995,-247.27600236031248,-261.77594465258863,-256.1912041159571,-244.99424519768118,-253.94178507231192,-255.11945958106142,-228.2432508713873,-234.57763176163402,-196.66782653429195,-245.11102554116735,-258.55802268794525,-244.23475838493542,-241.2074904832346,-251.00084739578165,-245.84637601759417,0,-253.44178604121308,0,0,0,0,0,0,-248.51676901167681
seq_406,-223.6950753444798,-213.0941445066578,-225.71914115830066,-222.60211309965305,-223.0063332306339,-231.5691149156749,-220.20499498360886,-232.09501975401616,-224.80484167348857,-227.16192122648127,-223.84727524496824,-240.08186680927002,-247.59675575032423,-229.98146373821163,-219.94269068381854,-225.18044754458438,-245.2685347325578,-244.27104222391688,-224.3519252361215,-223.0246474707722,-213.5842411755996,-222.68713569477603,-209.03793716316306,-211.33087143362488,0,-259.796087700388,0,0,0,0,0,0,-242.83622069107102
seq_407,-237.27554235888337,-223.98986090230628,-238.46829199226528,-236.6049699783384,-224.68449573829886,-242.7789314523097,-225.04260598291677,-250.5956959310143,-240.41422383217594,-237.8988498614502,-234.95574054818283,-256.3647584510828,-267.1451231061979,-238.12970841029684,-233.22801224499486,-247.6046187231226,-264.7915561968432,-267.87007300211724,-236.97573692372393,-230.6694591339212,-231.39383274518042,-237.38100048218655,-219.81123954026276,-224.4728727295692,0,-287.9409421882091,0,0,0,0,0,0,-255.71407675689824
