seqID,DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq_692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-265.1565545078546,0,0,0,0,-246.39957329263987,0,-200.33590133673272,-208.7162076134058,-232.92824460555912,-227.61457123794497,-215.46463263292716,-222.91337558258914,-216.9109153830091,-204.44214844028767,-264.9693137706374
seq_693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-263.6636595230125,0,0,0,0,-244.9276636648207,0,-241.2147458698315,-235.23353948337393,-264.4433043720766,-245.82946940280155,-220.45119548907215,-241.36372895503607,-231.67156497130978,-239.64964424328875,-254.79022611428653
seq_694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-323.94684368332975,0,0,0,0,-309.01064942402394,0,-314.2341027411916,-305.9520227760328,-313.3170838206795,-301.4197234715243,-278.23418129005086,-295.2249601483009,-295.50497083003927,-302.21922765136986,-304.0969351381878
seq_695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-270.81193984639543,0,0,0,0,-265.56835301809787,0,-266.6060267687831,-261.79474983085663,-272.913984872711,-253.8033926544643,-246.39662624756437,-248.27268518932692,-249.2278845051947,-257.47063441911484,-266.6944735100892
seq_696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-307.3738723290307,0,0,0,0,-284.23230552451025,0,-289.7408378241821,-280.1892666667899,-292.2537947336855,-289.6703312605452,-269.65617801573836,-278.0588825981336,-276.60001730085077,-279.9440086295695,-287.14485183390485
seq_697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-293.4017040627967,0,0,0,0,-267.8563646905818,0,-261.65658161442184,-262.1737802782415,-275.5844280576802,-271.62292711343514,-252.6906191999759,-252.29502878466218,-252.3140756812746,-257.37216580604877,-287.5190240806448
seq_698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-291.30195302916746,0,0,0,0,-277.12770823858506,0,-286.25726476787037,-278.81098592486023,-284.47368266181985,-282.21157980512055,-268.15423895823426,-275.54404734696186,-268.111395797219,-275.8066330437233,-296.97985008559954
seq_699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-299.06837701212925,0,0,0,0,-274.9653773179454,0,-287.74489436900575,-276.3209211015527,-281.015976313245,-280.73229495585707,-253.1611707794358,-268.34077744471716,-270.3716092919001,-273.18395719768995,-279.7326855434618
seq_700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-268.18367853121475,0,0,0,0,-256.08200454747,0,-225.24788157599042,-228.06393258598078,-260.5684811105595,-236.0672508528802,-223.43931855571992,-230.01902195019125,-202.34240922632662,-232.69503067250443,-280.20218911819495
seq_701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-256.90896334489776,0,0,0,0,-273.4997277532364,0,-264.3490031352071,-259.9851781380857,-274.4548954065025,-227.8769825795346,-248.12156871209595,-236.91580184878694,-237.7645788209995,-251.36701601666542,-269.24429682851667
seq_702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-283.8611079780779,0,0,0,0,-270.30299691322995,0,-260.8526288597089,-257.3387033424057,-276.0577024968509,-266.4912386916439,-246.6721478716785,-256.4494582820317,-250.9029745224924,-259.68915263573047,-273.91088371701915
seq_703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-274.16111243447574,0,0,0,0,-251.91786539071217,0,-210.55564322157025,-211.5705972594358,-240.2770620506771,-248.3143362378317,-235.11475252483424,-216.81727664127723,-236.00318446459252,-194.62544096680432,-272.4177598549154
seq_704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-359.81170439360716,0,0,0,0,-333.287084944372,0,-328.7852951644679,-323.56893790702696,-322.0556806004196,-330.3427191072355,-309.8364337468089,-322.17922340808684,-325.07274363433385,-321.39423926082486,-339.0594491011081
seq_705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-293.540275560853,0,0,0,0,-261.86347582747237,0,-273.3210778883947,-261.74191687133316,-276.21254758553215,-270.1798285721994,-251.28607892355947,-256.05190235386505,-252.08018734268052,-258.5487613451456,-290.89852337287164
seq_706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-294.89302296519344,0,0,0,0,-281.3361980484181,0,-271.1098306416366,-264.08215000946973,-277.41270240234724,-266.48061567125444,-257.80036649245034,-257.2437207720205,-247.022192105909,-261.67710709061924,-287.2191546683169
seq_707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-336.7051218006372,0,0,0,0,-315.15871419542225,0,-313.70026231611223,-311.02413823326924,-311.2715739535453,-313.13534758864535,-291.2514279146121,-297.37782298644174,-303.66092984747405,-307.87561516761394,-305.819276220977
seq_708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-274.92017228572587,0,0,0,0,-255.43138660087106,0,-255.82718584961918,-250.49999735868138,-265.8788495471928,-257.1880431978852,-234.27008939061355,-244.0623908387591,-242.21859012937497,-248.79318721431798,-266.15771739409456
seq_709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-283.90342731402177,0,0,0,0,-266.00026167674946,0,-262.1876704819376,-254.04831564167816,-269.92796784305585,-269.0982772778304,-255.87460595573432,-256.3906664358386,-251.63991962735938,-255.0946558718934,-284.4841957033156
seq_710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300.3468786598653,0,0,0,0,-264.8661853607259,0,-278.438724975761,-265.2517889043651,-277.11207417684335,-281.8263191787763,-263.22785368969585,-263.86679629674984,-266.16980446529044,-263.8354224122699,-290.4093882288799
seq_711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-277.1644877340185,0,0,0,0,-296.1476541454961,0,-295.25223091747665,-288.3961167087745,-299.8106507893564,-261.1877646946521,-273.51864770709494,-266.7240021996948,-272.3147809707587,-283.0632832197951,-291.37045456761155
seq_712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-320.29122356561516,0,0,0,0,-338.748955079521,0,-336.3039950253272,-328.3672047110221,-343.7529671986416,-305.6271339150358,-315.0295280892286,-313.8428572404073,-312.5617309095962,-325.9711145732525,-339.81795727317154
seq_713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-213.63667496876948,0,0,0,0,-244.4401310150511,0,-225.42850975310222,-222.59665992014936,-255.6745208664102,-183.67184696864047,-202.21015111997644,-190.29828572628458,-197.42243124546684,-225.39204944885634,-249.45569810784363
seq_714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-234.66210293731004,0,0,0,0,-257.0571437324393,0,-251.59562539050282,-249.49629208577855,-273.7184310808671,-209.27047770996754,-231.9890634340638,-226.8624724005503,-222.32179386556692,-248.83511790465974,-217.03655149677584
seq_715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-257.8704828701383,0,0,0,0,-246.6735537875995,0,-195.7248089092743,-195.02106692218703,-234.8644900152108,-231.7152233696658,-215.70994197048023,-213.1398137331524,-217.77115781115668,-190.60228828698806,-262.1572787174026
seq_716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-275.36915799137296,0,0,0,0,-243.2253972920323,0,-249.21420420353672,-246.70457864151953,-249.8660451002878,-253.62659212095198,-238.60223235338228,-237.8155559402072,-242.84024712002596,-237.78980919145124,-255.73605561760937
seq_717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-266.35483261934087,0,0,0,0,-282.5180758489361,0,-280.05964652730194,-272.1738290342036,-287.04997686193695,-252.73027857503632,-259.73335067231955,-258.0284485332245,-258.5942531483676,-269.44575736491845,-273.906448797081
seq_718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-305.1043726340868,0,0,0,0,-284.19811542300897,0,-284.20511030578615,-277.7646967656059,-286.60783717762934,-286.9785233893103,-254.35747580144843,-271.0100303377729,-274.5142038550683,-275.85138268080647,-266.8017534009887
seq_719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-345.6562375562012,0,0,0,0,-329.1154775343982,0,-334.0060161011738,-324.8694624324502,-334.2040827450176,-323.48404932187225,-303.9544868010246,-313.51543226731496,-318.5212854035967,-320.8255789092739,-330.041548805247
seq_720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-299.68158888046383,0,0,0,0,-269.0447683203925,0,-260.1873237131446,-260.96821513971236,-264.21554328132555,-274.5851840717092,-258.63839846736374,-254.99593606863755,-261.476540574402,-255.91139132533502,-289.67361676509086
seq_721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-280.95320979298856,0,0,0,0,-300.4031226014698,0,-309.1407970536971,-298.78879449402694,-312.28337049985464,-272.40226486266425,-293.37307690468236,-281.3242766377876,-285.86205321645895,-295.53136748986276,-315.93170353083343
seq_722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-277.9091657555826,0,0,0,0,-255.5347501811807,0,-221.633872217822,-217.83450930429893,-247.11900298690074,-251.59727981998017,-236.9500137445089,-225.52110478364446,-239.57058963248858,-197.352387688832,-272.36369420286064
seq_723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-296.7797693182351,0,0,0,0,-245.83532641444324,0,-274.7066125630216,-266.69885926347854,-272.69046870362297,-272.0222420423742,-256.3226411833644,-259.03769703356227,-257.6626746440779,-260.139510274395,-283.2943949133341
seq_724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-258.8143515807938,0,0,0,0,-248.23170520297322,0,-247.06369741537912,-246.0677878634234,-255.6370787315614,-253.16370654299521,-240.89331959137164,-238.5432055372145,-238.72682587362843,-243.67586545176783,-260.47862025139494
seq_725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-267.8771576593046,0,0,0,0,-248.28747996252346,0,-221.9060024816227,-211.88808117026215,-236.64146200984652,-245.76472163248107,-224.87883809452345,-218.23874978518427,-231.25180269936374,-195.40170675386423,-268.5486004296952
seq_726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-271.1646835042565,0,0,0,0,-251.00097590819948,0,-249.3546559886899,-245.02228738355922,-254.56461956073636,-248.2009902707171,-238.62798886308005,-237.16335537174183,-232.32903302920076,-241.45886397934348,-266.330174402202
seq_727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-349.586502130849,0,0,0,0,-324.3836180716696,0,-332.57387106079034,-327.3035063700119,-330.01387970957876,-329.290895102415,-306.6269138419107,-315.93496367315646,-322.75470099271865,-323.94053434266937,-335.6221568176533
seq_728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-324.6141306649897,0,0,0,0,-309.8981596508592,0,-290.5463789231856,-287.7832714946216,-306.00900934036093,-301.2939610032081,-285.8171812527703,-293.2359173305806,-291.64357183101134,-288.74619751609293,-319.09897405140765
seq_729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-333.82323208473395,0,0,0,0,-312.21036134791194,0,-312.94855610930097,-305.3600037047614,-320.9812242005816,-307.4363051212732,-283.81686881446365,-302.13914529346846,-298.4305247691424,-304.37770625726847,-302.70385041139525
seq_730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-355.0447456935825,0,0,0,0,-342.9926391316171,0,-340.82806005123115,-337.6103945473544,-343.5143139554364,-333.79557593753356,-320.91054347413854,-324.64822462778113,-326.05794696929365,-335.6436639227402,-341.2426546153358
seq_731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-210.3314437064593,0,0,0,0,-242.96811337204772,0,-240.79233041831654,-229.689662206816,-256.2929859525908,-204.36745348956703,-218.65456964198586,-214.63305619748678,-209.30795816873584,-231.79092648403142,-260.16008981221574
seq_732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-357.3546995503981,0,0,0,0,-344.3863295121092,0,-343.293056927324,-332.2210121261383,-332.8424976156276,-335.79391855510465,-306.0960965381006,-327.31547490705435,-327.7213143643081,-330.62886185858343,-322.89316147388394
seq_733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-262.46085859015477,0,0,0,0,-246.5182752553717,0,-206.4768609398372,-205.0252261680346,-235.7969676799994,-241.20186444692243,-223.76006885389256,-212.1957359497485,-229.00517304591236,-194.37666865771322,-267.38880233935845
seq_734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-267.3274674705539,0,0,0,0,-251.39113025006725,0,-252.91073592815803,-243.86883855008762,-255.55974260133027,-249.7753424012289,-241.92745799337035,-232.26915785542096,-235.80020565376373,-244.44534431387996,-265.73126840946776
seq_735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-287.19990130410633,0,0,0,0,-274.96072731435675,0,-257.92716470837195,-260.23258543897686,-262.75234804616224,-255.73627242694656,-243.5992815833187,-243.43689237314197,-244.74029025718207,-249.70856148396808,-259.3747014267267
seq_736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-283.51220459620737,0,0,0,0,-266.2355180486055,0,-264.76109310400426,-258.36631707807834,-277.1154129411787,-257.755286912967,-243.69448721447384,-249.2855046154606,-247.30142749329096,-256.61292308957843,-268.90089319678026
seq_737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-218.340908454318,0,0,0,0,-256.59578442736546,0,-236.27826359126564,-234.6774695842944,-264.57145572428624,-190.03449024126277,-223.0283120338041,-213.70625533489658,-215.13330959613432,-236.47207933478978,-251.60599253618466
seq_738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-309.43340105231374,0,0,0,0,-285.71011778363766,0,-291.76790978436713,-281.0962385027515,-298.037760667614,-285.3261826609418,-263.54028267725346,-271.139091965268,-273.61175718192925,-278.1060753203185,-296.4948107285759
seq_739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-285.93358113033014,0,0,0,0,-265.3613956874472,0,-266.7250270298223,-261.2617274918772,-272.6750995421719,-268.78774697724253,-251.3333059550909,-255.84484749331372,-250.93123912316184,-258.9265011412093,-278.0364899895009
seq_740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-263.22428756530377,0,0,0,0,-296.0062498136942,0,-287.62270236905283,-280.3604942230926,-290.01182219386334,-244.06179684602188,-270.29489664365,-257.0976920079709,-259.0036166752144,-276.959714898905,-290.33204508647987
seq_741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-273.40397610272316,0,0,0,0,-249.356671138491,0,-195.88661875693424,-207.56887600855532,-230.59432729079333,-246.6497053520013,-224.5454562399816,-212.89114070453547,-231.58784729702955,-191.8444438371458,-264.3228719651134
seq_742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-306.7030975395753,0,0,0,0,-274.92908780837644,0,-291.76893740333736,-279.6101196237718,-285.846763536544,-287.832289638494,-264.6481846827725,-267.7665809771863,-275.1434402767104,-274.7953227329628,-294.2567227905304
seq_743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-271.1842179908081,0,0,0,0,-253.59937968520615,0,-244.1315150354487,-244.4098832317657,-262.88542149212645,-252.71864214096883,-237.18962284329714,-240.48149607350948,-238.36750097877945,-242.21155634521622,-268.65073082820805
seq_744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-377.20841190393,0,0,0,0,-351.2547688786409,0,-364.35653869207954,-358.25006790450993,-364.6622463389718,-358.607013809737,-332.7909449292971,-344.0480239524193,-346.61224703765566,-354.4089937833735,-361.69588268215085
seq_745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-324.1535651390058,0,0,0,0,-291.60329390398005,0,-300.3861656028424,-286.71624322973264,-298.43480942034074,-293.25604982664794,-257.54441981522564,-281.023986298906,-284.8937516906923,-283.4749728534994,-291.59107510738306
seq_746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-284.14489779658214,0,0,0,0,-256.0402240776577,0,-257.5226309369564,-248.4622686260552,-259.85717997660186,-257.9881088466492,-243.6634320283496,-245.13373980956345,-242.21299149224998,-247.31327745578585,-270.80572802931573
seq_747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-302.3877757686072,0,0,0,0,-289.78807408773827,0,-281.3345891092434,-278.31023363748454,-292.7767684162909,-276.1738109426228,-256.30357042970866,-267.782560358395,-266.6339506802447,-275.75668040169046,-282.99590378946675
seq_748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-273.4315309989905,0,0,0,0,-255.88066542921004,0,-240.87588932730836,-244.21051051541716,-260.56871837999955,-245.91824850755805,-239.98803556184018,-229.52812411839244,-228.6322445512241,-239.37851738861949,-269.0650286209191
seq_749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-295.48669665737975,0,0,0,0,-273.49223166170617,0,-271.82038883515634,-263.00219398082027,-275.52917127796354,-270.9828656465486,-259.25210786453164,-257.4597663282357,-250.91098771397515,-259.72580989442247,-287.8125220739163
seq_750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-283.21626379077776,0,0,0,0,-259.07339759199493,0,-257.0187589222988,-250.57197021413054,-268.55097771094177,-259.5670645214068,-250.72276245534613,-245.05708483319614,-247.22663020297406,-250.95683406783206,-281.2609481255801
seq_751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-330.0662003519968,0,0,0,0,-291.8779260927845,0,-302.11759674468584,-294.3729910423656,-305.5176809180668,-306.455375769905,-275.2558690060097,-287.29098055583063,-293.7721893888103,-289.7773129625666,-299.2163726652867
seq_752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-228.17982870902551,0,0,0,0,-258.2477897960084,0,-254.57063169769356,-251.5201751307693,-266.5884771477705,-229.79515075906113,-243.33843815786906,-242.19099490638854,-231.29663551775943,-253.05545316681145,-265.12330563385035
seq_753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-265.33857944097883,0,0,0,0,-249.02704192984234,0,-251.2414041962568,-244.52724609225103,-252.28388029677532,-249.6693565686647,-236.43073732908087,-240.64604428112014,-229.6266771539003,-240.5048919705429,-267.60447975495254
seq_754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-330.7459673828557,0,0,0,0,-302.2830665029213,0,-299.43669056086867,-296.0179034417983,-300.15263754353214,-305.9742168587384,-284.08334477439564,-284.37527142247876,-293.33895313966906,-291.1085749697674,-306.6970175081493
seq_755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-281.04161699514566,0,0,0,0,-235.02537925293967,0,-260.05991490868865,-257.9829564415134,-264.16176011292146,-263.20046227594315,-251.14607346541757,-247.69398085956985,-244.47604218977574,-251.99580463612008,-283.1914993066268
seq_756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-320.5775052159461,0,0,0,0,-287.4784909405238,0,-280.96713242911824,-281.64697565380214,-276.5826802637781,-292.9787766707112,-277.4266378480686,-267.1562354569549,-275.10566774146986,-271.86415866186684,-299.3658776972625
seq_757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-251.88620351433576,0,0,0,0,-267.31640414492745,0,-271.6811488913623,-263.6909706511485,-278.1856751261414,-240.98512567395596,-250.16029454671732,-246.7683115633246,-249.06057239661877,-261.2231776347103,-274.5346258866943
seq_758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-243.32212168865726,0,0,0,0,-247.32672892661344,0,-186.82348204644316,-190.73856553255496,-237.46065437743914,-226.22813582251317,-210.11366340162388,-216.64277328675215,-214.79830313426538,-195.1968793182317,-257.5861951984834
seq_759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-236.51838818081242,0,0,0,0,-253.37788466124542,0,-260.2645847743706,-251.52312167350775,-261.899099322958,-224.7891895976646,-242.80896162283642,-237.6919187719111,-237.53049008444415,-252.4746547198231,-269.3559006918297
seq_760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-260.26426776866487,0,0,0,0,-255.85173027282804,0,-224.31874037086808,-229.15615747761188,-257.13703603710115,-243.69982305776477,-224.85794926742503,-230.17847467402902,-196.18311016094123,-233.7923585793529,-274.1191720211833
seq_761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-275.7416590574481,0,0,0,0,-254.31101842101322,0,-251.81483158259223,-250.73626999432304,-266.25431169692683,-257.19894228292463,-247.58359335325002,-243.07308704427854,-247.72342371157316,-247.14571890164706,-267.70672628330414
seq_762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-323.405166340931,0,0,0,0,-296.0149772259178,0,-300.5698420103323,-294.53791567727524,-296.9107053494536,-298.75177349299156,-282.4481656073182,-288.145399024758,-290.8024562245109,-290.1610032267609,-302.48159477051695
seq_763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-269.14940300902657,0,0,0,0,-266.217768139558,0,-252.12260880698665,-248.6380002997644,-270.62797809503513,-248.07611471666402,-242.86850067332657,-241.8976942494577,-239.40054374578736,-254.8198546349169,-276.1857231399496
seq_764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-293.63248679822385,0,0,0,0,-284.01401123326053,0,-281.4720332423535,-276.45207875711213,-284.3952403057548,-277.04440014872046,-267.29368697632617,-261.0105916285374,-262.8193527095293,-272.6579891081846,-299.7041273570241
seq_765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-320.6803107986711,0,0,0,0,-286.69927477552164,0,-292.03201967103485,-286.0868389573525,-295.5749692030013,-296.6844286947712,-283.84611812809504,-277.97805575024904,-276.3643535846391,-279.14100548512465,-313.40960482606954
seq_766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300.07631483462785,0,0,0,0,-259.8054741128505,0,-263.003379794328,-256.4168817822412,-277.08534206545096,-272.6120196105589,-253.36498356892878,-258.43626537464763,-258.625659821547,-254.90505642496936,-291.00769601692076
seq_767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-337.5143512819366,0,0,0,0,-315.92111026752497,0,-312.783083196239,-308.3420967589035,-317.1032769540106,-308.94640230814946,-283.9643397238331,-300.12534364225024,-298.99844984654794,-303.085649234319,-311.3828919245264
seq_768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300.0716970326923,0,0,0,0,-280.83772160693803,0,-276.72821748309866,-266.59430847907396,-279.51064749246876,-280.83390770156717,-257.88189441543517,-269.5001128677416,-270.0399275634125,-267.83135547849605,-284.8224070379908
seq_769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-309.7097515741607,0,0,0,0,-279.60359105754856,0,-276.72461254627643,-275.9318418689839,-281.93370364515954,-278.5721256702011,-265.2046709385538,-263.9291766215982,-261.74060645433735,-268.02110293018603,-293.2194541195286
seq_770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-294.4645817996475,0,0,0,0,-266.85693061463934,0,-273.8244347049528,-262.35608577545975,-275.8522528090261,-270.77048871439615,-251.16832787363708,-260.6228671448736,-256.03896547337644,-262.82078613272205,-287.77279098353426
seq_771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-254.2589530523543,0,0,0,0,-238.6602622876989,0,-218.73167875794744,-222.76659948349058,-258.0120641407091,-228.97018811417232,-217.62859058548068,-221.22930576190535,-198.61336865333772,-222.7107941382755,-269.21826947800474
seq_772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-293.21851963239055,0,0,0,0,-252.80537680131107,0,-269.3207911194736,-259.97381687391385,-273.4309345122395,-269.89081444508287,-249.18745468439883,-251.44553957346264,-260.1206860974477,-257.24443290990126,-279.9712325976392
seq_773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-345.4339429078289,0,0,0,0,-323.38791153756733,0,-314.7176458531169,-314.0600184996422,-315.09433512663713,-318.4368800225594,-300.3265336553359,-310.13266341984183,-309.04892728931037,-310.48290896147466,-329.0409486387004
seq_774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-266.21119385695107,0,0,0,0,-290.54665264515944,0,-288.09249404258236,-281.350380824583,-284.73686987413356,-260.50758538605817,-275.2306015824808,-268.78267528080306,-261.19194118761715,-281.7436408499168,-307.5698329476701
seq_775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-271.21844428617936,0,0,0,0,-252.41643248433354,0,-251.78114971448247,-244.19026639228053,-256.8460356223218,-247.56306398697131,-238.77122287659984,-226.94242762010845,-231.60643476755692,-236.97531699540087,-260.35814462105793
seq_776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-290.47882370371855,0,0,0,0,-279.7783780134233,0,-270.3654759317256,-266.1854916236777,-277.90385614346434,-271.9754081924484,-255.28311132213042,-261.52640609121823,-255.48026817127297,-261.844374415229,-279.9309644640474
seq_777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-297.09841616908113,0,0,0,0,-272.01745683588126,0,-259.50968406775553,-260.9716462933571,-266.80142809761736,-273.7405678356892,-259.542199643712,-255.98741760227898,-264.21388459853375,-253.28148072558946,-284.0453581396522
seq_778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-293.326237850035,0,0,0,0,-278.6288016790717,0,-270.3871812072512,-265.1837563289357,-265.72347344669197,-270.64884796398275,-257.50232496715284,-257.6180581042842,-256.32356764483126,-258.7515053659475,-284.0064201638852
seq_779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-303.2975223273853,0,0,0,0,-288.55608921498305,0,-289.22434669020356,-280.4334005878877,-291.26261328754885,-284.0744370414392,-260.7705766383803,-271.00849840517026,-273.32257444746284,-277.0980452816583,-269.2555042483613
seq_780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-298.27245393774524,0,0,0,0,-316.9543171464788,0,-319.16172307796637,-316.72680511152487,-317.8805392869669,-290.2440402824884,-298.2898980724095,-299.6827610190651,-292.40556820758394,-312.69049149669416,-315.09153790613703
seq_781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-341.9298270926918,0,0,0,0,-324.07180819420597,0,-327.81843133158463,-321.926940616401,-331.84533461349173,-322.6102402948175,-301.2850416928063,-314.8117982322093,-311.3986637995887,-319.4565801841728,-324.90157122228965
seq_782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-322.84698723312715,0,0,0,0,-303.53851431612105,0,-309.23172367896666,-292.6544862318049,-303.8812612634509,-300.67353576859085,-283.16837023348654,-289.1262191438532,-286.86258125651995,-296.22673044174934,-309.3713009037915
seq_783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-266.05433544129704,0,0,0,0,-250.67760395168975,0,-249.9465530694976,-244.6808981102729,-257.7531746979393,-244.06151046358914,-237.4593663695698,-230.66645945623824,-224.50675624127402,-239.4717689754872,-257.70376151484294
seq_784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-268.62049829845574,0,0,0,0,-272.3725573279156,0,-248.20561439114246,-247.81156148308054,-274.3777040608461,-237.72755968235126,-229.214881441163,-227.24056978569928,-230.57530299148027,-245.2926103805441,-262.5903754404549
